7,3,771
176,10,771
46,9,771
148,4,771
62,10,772
44,9,772
167,1,772
50,5,773
86,8,773
167,5,774
163,8,774
184,6,774
140,5,775
182,8,775
11,9,776
68,9,777
40,5,778
102,9,778
80,9,778
155,10,778
51,3,778
103,2,779
91,8,779
137,3,780
142,5,780
0,9,781
171,1,781
127,9,781
164,8,782
24,7,782
1,4,783
79,2,784
162,10,785
63,2,785
152,10,785
142,2,786
96,9,786
45,5,786
192,5,787
196,5,787
156,10,787
42,10,787
82,5,788
92,1,788
120,2,788
10,4,789
41,5,789
179,3,789
114,2,790
165,9,790
84,1,790
177,5,790
178,1,791
65,1,792
139,4,792
82,9,793
142,10,793
79,8,794
29,10,795
42,4,795
27,9,795
41,7,795
172,1,795
70,6,796
100,4,796
182,8,797
95,7,797
104,7,797
154,8,797
25,9,798
148,5,798
0,2,799
53,10,799
118,2,799
99,3,799
87,9,799
135,8,800
79,6,800
175,1,801
5,1,801
132,6,801
118,2,802
139,1,802
183,8,802
8,1,803
187,2,803
40,1,804
159,3,804
150,6,804
183,8,805
60,9,805
66,7,805
157,9,805
187,9,806
61,1,806
7,1,807
49,3,807
138,10,807
99,1,807
136,1,808
3,7,808
59,7,808
132,10,808
191,3,809
42,5,809
53,8,810
123,4,811
152,1,811
98,1,811
188,10,811
151,1,811
28,1,812
66,9,813
146,7,814
106,2,814
110,6,814
63,4,814
66,6,814
107,4,815
156,8,815
115,3,816
173,10,816
46,10,816
190,9,816
150,3,816
80,8,817
57,10,817
181,6,817
15,5,817
9,6,818
184,8,818
76,3,818
18,5,819
14,8,819
25,9,819
66,10,819
169,6,820
116,7,820
174,8,820
160,2,820
29,9,820
32,5,821
131,2,821
176,9,822
158,9,822
21,7,823
14,1,824
173,8,824
72,1,824
80,2,824
100,9,824
153,2,825
116,8,825
123,7,825
125,5,825
42,1,826
146,8,826
59,1,827
27,2,827
170,3,828
193,9,828
121,1,828
133,3,828
173,7,829
74,1,829
175,10,829
150,2,829
7,4,830
195,3,830
188,7,831
63,4,831
181,7,832
2,3,832
24,9,832
68,9,833
164,8,834
96,8,835
66,7,835
78,10,836
182,1,836
174,2,837
19,10,837
52,3,837
83,1,838
162,6,838
57,3,838
18,2,838
42,5,838
52,7,839
187,3,839
44,2,839
24,9,840
60,3,840
59,9,840
184,8,840
186,10,841
10,3,842
63,7,843
174,4,843
85,10,843
71,5,844
177,2,844
190,6,845
59,4,845
55,1,845
103,5,845
42,1,845
160,9,846
4,7,846
82,6,846
102,4,847
135,8,847
119,10,847
91,3,848
138,5,848
131,1,848
138,6,848
58,7,849
172,4,849
81,4,850
105,5,851
117,4,851
170,5,851
101,4,851
33,2,851
97,8,852
91,8,852
37,5,852
175,7,852
143,2,853
143,7,853
122,6,854
13,5,854
93,7,854
34,1,854
132,2,854
70,3,855
23,5,855
97,10,855
178,5,856
82,5,856
64,8,857
190,10,857
85,8,857
137,3,857
140,4,858
53,4,859
79,6,859
118,3,859
8,3,860
186,2,860
27,8,860
79,9,860
71,1,861
16,2,861
187,4,862
61,7,863
17,10,863
88,10,863
129,8,863
82,6,864
100,8,864
2,9,864
0,10,865
195,10,865
92,6,866
71,7,866
155,3,866
81,9,866
179,7,867
135,9,867
167,7,868
178,7,868
26,8,868
83,6,868
178,8,869
189,5,869
46,9,869
103,2,869
123,7,870
58,5,870
104,2,870
180,8,870
131,10,871
41,5,871
189,2,871
103,3,872
147,10,872
60,1,872
1,3,872
16,2,873
60,6,873
160,2,873
16,1,873
95,10,873
102,4,874
63,1,874
73,6,875
118,5,875
113,4,875
38,6,875
151,3,875
162,8,876
187,5,877
106,3,877
130,10,877
71,3,877
8,4,878
20,2,878
194,10,878
155,5,879
119,1,879
7,4,879
107,8,879
183,3,879
71,10,880
147,4,880
177,4,880
26,7,880
45,1,881
167,3,882
165,8,883
137,1,884
143,2,884
117,4,884
82,6,885
35,4,886
79,9,886
151,9,886
49,10,886
150,3,887
124,5,887
129,4,887
24,8,887
94,3,887
85,3,888
54,6,888
16,10,888
106,6,889
195,9,889
59,7,889
70,10,890
64,2,891
73,6,891
69,8,891
79,6,892
95,9,892
6,1,892
64,6,892
187,10,893
128,5,893
158,7,893
79,5,893
174,3,894
66,5,894
8,1,894
187,1,894
7,7,894
80,5,895
29,2,896
51,6,896
0,9,897
132,3,897
12,8,897
157,1,897
10,9,898
74,9,898
194,2,899
60,10,899
161,5,900
162,4,901
174,5,901
23,7,901
69,10,902
98,6,902
184,2,902
33,8,902
167,10,903
190,9,903
98,5,904
148,9,904
32,10,904
175,10,904
43,1,905
65,6,905
97,8,905
161,6,906
134,6,906
48,4,907
130,8,907
94,2,908
42,2,908
187,9,908
168,7,908
196,2,908
125,7,909
8,3,909
0,7,909
86,2,909
16,9,909
106,9,910
105,4,911
183,6,911
42,4,912
148,9,912
110,9,912
71,8,912
123,8,913
83,7,913
125,8,913
113,4,913
155,4,913
160,7,914
15,8,914
114,4,914
133,1,914
179,10,915
125,6,915
174,9,916
82,10,917
163,6,917
73,6,918
45,2,918
23,2,918
190,5,919
116,8,920
147,7,920
166,7,920
101,9,921
90,4,921
193,3,921
153,10,922
6,8,922
69,6,922
77,2,923
33,1,924
54,8,924
175,8,924
32,3,925
176,2,926
12,5,926
111,8,926
178,6,926
22,6,926
44,4,927
169,10,927
127,5,927
181,2,927
32,2,928
148,8,928
79,2,928
68,7,929
40,8,929
120,8,930
68,3,930
162,10,930
17,3,930
90,9,930
120,3,931
192,4,931
38,7,931
75,5,931
86,10,931
111,8,932
1,1,932
174,3,932
107,8,932
84,4,932
1,6,933
70,6,933
71,5,933
103,6,934
103,6,934
156,3,934
153,7,934
149,3,935
86,9,935
161,4,935
117,2,935
46,6,936
8,10,936
14,2,936
143,10,936
57,5,936
96,5,937
152,4,937
59,10,937
44,1,937
84,2,938
7,6,938
167,10,938
48,3,939
173,3,939
38,7,939
103,7,939
82,2,940
15,10,940
160,5,940
52,5,940
110,4,940
106,2,941
39,1,941
110,6,941
117,9,942
70,8,942
146,4,942
119,5,943
122,10,944
109,6,944
178,8,944
185,8,944
121,5,945
84,4,945
124,4,945
144,1,945
30,7,945
15,1,946
172,5,946
131,9,946
152,3,947
70,8,947
71,7,947
36,10,947
168,3,947
15,2,948
196,2,948
45,7,948
151,10,948
159,7,948
192,6,949
13,3,949
55,3,950
76,6,950
12,7,950
98,8,951
46,2,951
55,8,951
56,9,951
105,8,951
65,3,952
34,8,952
137,5,952
104,6,952
177,2,952
37,6,953
30,7,953
158,1,954
183,5,954
114,3,954
155,2,955
175,6,955
131,5,955
186,6,955
138,3,956
106,4,956
18,10,956
66,9,956
167,9,957
183,9,958
46,5,958
113,8,958
110,1,958
186,3,958
89,5,959
174,4,959
101,9,959
172,8,960
177,8,960
136,6,960
33,6,961
80,10,962
1,10,962
157,6,962
83,2,962
79,9,962
156,4,963
111,4,964
157,9,964
83,3,964
49,5,964
196,4,965
69,4,966
26,2,966
44,3,966
29,10,967
137,9,968
16,3,968
17,9,969
62,3,970
2,3,971
87,9,971
180,3,971
59,3,972
59,7,972
147,1,972
172,10,973
128,3,973
46,7,973
105,6,973
107,4,974
7,1,974
40,3,974
142,6,974
149,9,975
124,7,975
22,5,976
129,7,976
104,6,976
106,3,977
16,3,977
151,4,977
164,10,977
163,3,977
61,8,978
34,10,979
176,1,979
36,4,979
28,8,979
186,7,979
193,4,980
20,5,980
172,2,980
126,4,981
99,3,981
91,10,981
47,5,981
170,4,982
45,5,983
177,2,983
17,9,983
102,9,983
6,6,983
44,7,984
66,8,984
150,7,984
66,4,984
53,8,985
174,10,985
87,5,985
97,6,985
71,5,986
88,4,986
43,8,986
9,10,986
54,10,987
134,5,987
107,7,987
96,6,988
163,5,988
18,4,988
21,4,988
140,4,989
47,9,989
94,7,989
70,3,989
11,6,990
185,8,990
45,9,990
126,5,990
180,6,990
176,3,991
126,3,992
14,1,992
119,8,993
185,3,994
38,8,995
36,6,995
106,5,995
191,2,995
143,1,996
44,1,997
110,6,997
108,3,997
135,1,998
18,8,998
9,1,998
173,6,999
62,1,999
37,6,999
66,3,999
127,7,999
42,6,0
529,5,0
88,10,0
150,2,0
549,3,1
467,4,1
378,4,1
340,9,2
414,3,3
124,9,3
567,1,4
307,8,5
299,7,5
596,7,5
444,6,5
266,9,6
558,8,6
302,10,6
527,10,6
250,7,6
5,6,7
479,2,8
532,8,8
416,8,8
151,9,8
114,2,9
228,10,9
401,3,9
300,7,9
393,9,9
566,6,10
340,1,10
21,2,11
393,9,11
240,9,11
384,4,12
484,3,13
196,3,14
50,10,14
345,6,14
468,6,14
70,1,14
539,8,15
85,2,15
221,2,15
316,5,15
320,8,16
461,2,16
162,1,16
140,9,16
411,6,17
82,1,18
70,4,18
464,1,18
178,1,19
288,4,19
602,10,19
593,2,19
230,6,19
196,8,20
309,2,20
315,4,20
6,3,20
446,8,21
366,5,21
342,6,21
293,4,21
31,6,21
352,10,22
513,6,22
143,7,22
233,6,22
419,7,22
428,3,23
81,5,23
581,2,23
333,8,23
503,6,23
535,2,24
463,3,24
249,3,24
44,5,24
568,6,25
470,2,25
234,8,26
546,1,26
165,6,26
47,7,27
71,1,27
403,7,27
385,4,27
44,8,28
443,9,28
95,2,29
154,8,29
128,3,29
105,5,30
213,9,30
96,1,30
496,3,30
316,8,30
250,9,31
398,9,31
574,10,31
426,10,31
140,4,31
24,10,32
168,6,32
180,1,32
175,4,32
332,10,33
81,8,33
493,7,33
248,5,33
563,5,33
341,10,34
480,6,35
492,4,35
519,3,36
74,7,36
23,9,37
416,3,37
26,5,37
259,8,38
337,3,38
534,8,38
127,6,38
276,10,38
581,1,39
513,1,39
131,1,39
326,8,40
412,9,40
229,4,41
489,9,41
150,6,41
328,10,41
125,5,42
353,5,42
266,8,43
222,9,44
35,10,45
292,6,45
193,7,45
206,6,45
548,1,45
487,10,46
456,4,47
90,3,48
486,10,48
242,10,48
561,1,48
176,7,49
134,8,50
424,1,50
56,5,50
495,3,50
136,8,50
582,7,51
15,3,51
553,10,51
98,3,51
273,4,51
247,2,52
221,8,53
553,9,53
438,10,53
368,4,54
400,3,55
37,7,55
572,5,55
294,1,56
481,4,57
162,10,57
411,3,57
61,8,58
296,5,59
289,3,59
482,5,60
574,8,61
246,8,61
592,1,61
513,7,61
432,10,62
159,6,62
284,6,62
252,9,63
275,7,64
517,8,64
264,1,65
337,9,65
319,9,65
560,10,65
435,7,66
483,3,67
567,10,67
532,10,67
163,3,67
280,5,67
472,8,68
63,3,68
510,4,69
131,1,69
240,1,69
591,4,70
38,8,70
465,6,70
564,9,70
486,10,71
491,3,72
553,9,72
116,3,72
432,2,73
415,9,73
424,3,73
114,2,73
335,3,73
276,2,74
408,4,74
13,7,74
523,5,75
229,1,75
78,10,76
196,3,77
139,9,77
395,9,77
525,4,77
552,9,77
375,10,78
461,6,78
396,6,78
139,4,78
432,1,79
450,2,80
550,3,80
205,5,80
366,10,81
221,5,82
321,10,83
372,3,83
2,6,83
242,9,83
386,3,84
321,2,84
163,10,84
286,1,85
47,2,85
260,7,86
72,1,86
16,10,87
31,2,87
224,8,87
91,3,87
389,10,87
53,7,88
35,2,89
411,7,89
35,5,89
183,7,90
14,7,91
202,4,91
268,6,91
416,5,91
202,1,91
127,9,92
144,9,92
72,3,92
387,9,92
32,5,92
127,2,93
65,4,93
517,2,93
541,8,93
232,1,93
341,6,94
431,9,95
358,4,95
353,3,96
521,5,96
150,7,96
328,1,96
190,6,96
594,6,97
320,6,97
333,4,97
406,2,98
531,1,98
40,3,98
179,4,98
540,10,98
95,3,99
406,1,99
117,5,100
18,8,100
167,2,100
26,4,101
3,7,101
135,7,101
238,3,102
589,1,102
485,6,102
352,8,102
523,7,102
597,1,103
392,2,103
445,1,103
2,2,103
380,6,104
364,1,105
146,10,105
549,1,106
277,2,107
424,2,107
98,8,107
219,9,107
577,8,108
470,8,108
315,2,108
134,5,108
223,2,109
176,3,109
216,1,109
441,1,110
151,5,110
89,10,110
517,7,111
340,4,111
207,1,111
81,9,111
19,6,112
46,5,113
26,6,114
102,4,114
373,4,115
277,10,116
563,2,117
327,5,118
432,3,118
75,7,118
505,1,118
86,1,119
136,1,119
12,5,119
21,5,119
463,8,120
154,9,120
281,7,121
23,1,122
400,4,122
455,7,123
388,5,123
332,3,123
254,4,123
171,8,123
548,7,124
559,9,124
481,7,124
475,1,124
255,7,125
224,6,126
439,4,126
33,3,126
92,7,126
390,7,126
589,5,127
222,4,127
518,9,127
482,2,127
487,3,127
572,7,128
460,9,128
398,8,128
336,1,128
493,3,128
403,7,129
325,9,129
140,3,129
331,5,130
71,3,130
575,1,130
577,3,131
263,8,131
238,7,131
339,10,131
350,2,131
197,9,132
516,2,132
417,4,133
473,6,133
70,1,134
96,5,134
533,8,134
321,2,135
370,3,136
28,1,136
185,3,136
122,3,136
444,7,137
587,1,137
64,9,137
244,4,138
357,2,138
309,2,138
50,3,138
271,6,139
36,1,139
226,8,139
20,3,139
112,10,140
291,2,140
603,10,140
240,10,140
198,10,141
58,6,141
429,2,142
579,9,142
557,3,143
49,9,143
206,8,144
576,7,144
364,9,144
574,9,145
42,6,145
209,2,145
418,5,145
454,4,145
163,1,146
259,4,146
508,6,146
345,3,146
18,4,147
576,7,148
87,5,149
175,1,149
521,6,149
476,8,150
343,1,150
581,1,150
459,8,150
601,7,150
520,5,151
514,4,151
122,1,151
185,9,151
128,5,151
515,8,152
138,6,152
230,10,152
74,9,152
337,9,152
570,6,153
297,10,153
182,10,153
586,8,153
596,5,154
551,7,154
255,4,154
425,5,155
220,4,155
509,7,155
491,5,155
142,1,155
118,8,156
381,7,156
586,8,156
295,8,156
90,2,156
596,3,157
276,7,157
582,5,158
280,2,158
348,8,158
78,1,158
20,7,159
352,4,160
412,8,160
561,3,161
96,4,161
15,7,161
344,2,161
502,4,162
104,9,162
72,6,162
272,10,162
601,4,163
118,10,163
99,9,163
66,5,163
6,1,164
2,6,164
150,1,164
131,4,164
126,7,164
109,1,165
88,10,165
375,2,166
603,10,166
490,1,166
410,3,166
321,4,167
107,6,167
389,8,168
437,7,168
592,9,168
58,3,168
459,2,169
294,1,169
48,7,170
487,8,170
322,3,170
58,9,170
320,9,170
555,5,171
309,3,171
130,10,171
339,10,171
34,8,172
453,9,173
463,9,173
277,10,174
29,10,174
162,7,174
315,3,174
529,5,175
400,4,175
611,3,175
276,4,176
343,8,176
97,3,176
193,2,176
265,8,176
309,10,177
583,3,177
420,2,177
436,7,178
276,9,178
13,5,178
223,2,179
601,6,179
380,10,179
271,2,180
506,3,180
420,7,180
64,6,181
528,6,181
363,7,181
604,8,182
73,8,182
147,4,182
394,8,183
109,2,184
306,8,184
68,10,185
182,8,186
253,4,186
184,4,186
22,7,186
562,3,186
345,6,187
163,6,187
513,8,187
438,2,188
551,1,189
547,8,189
597,5,189
285,7,190
597,9,191
44,10,191
140,9,192
368,9,192
235,7,192
221,4,193
419,1,193
495,8,193
426,1,193
429,10,194
68,10,194
280,7,194
195,5,194
296,5,195
261,6,195
479,9,195
106,10,195
341,4,195
0,3,196
514,7,196
483,2,196
473,10,196
585,6,196
126,9,197
472,1,197
590,9,197
297,3,197
450,2,198
206,7,198
261,1,198
432,7,198
84,6,198
379,10,199
608,8,199
185,3,199
183,1,200
478,9,200
352,7,200
454,6,201
306,1,202
527,5,202
503,3,202
338,7,202
490,6,202
163,6,203
263,8,204
99,5,205
470,1,205
347,1,205
491,7,206
61,5,206
366,2,207
316,5,207
213,4,208
283,3,208
508,8,208
25,8,208
523,9,208
531,10,209
231,4,210
610,1,210
391,1,210
551,10,210
108,4,210
588,4,211
7,7,212
345,4,212
268,6,212
470,5,213
466,3,213
347,9,213
274,2,213
538,10,214
1,6,214
330,9,214
43,3,215
106,4,215
270,9,216
207,3,216
537,5,217
75,8,217
553,4,217
369,6,218
418,3,218
596,8,219
443,7,220
562,4,221
284,8,221
393,5,221
162,6,221
496,1,222
63,4,222
436,3,222
219,6,222
19,8,222
61,8,223
533,10,223
572,6,223
538,8,224
26,7,224
472,10,225
89,3,225
302,8,225
98,1,225
478,2,226
301,5,227
328,6,227
26,5,228
216,9,228
493,2,228
499,2,228
588,3,229
488,5,229
210,4,229
83,10,230
78,10,231
39,3,231
2,8,231
128,9,232
439,10,232
89,1,232
261,4,232
344,9,232
480,1,233
62,9,233
604,1,233
190,6,233
248,3,234
49,8,234
54,2,234
172,6,234
86,9,235
45,10,236
375,6,237
488,5,237
234,8,237
169,1,237
508,3,238
605,5,238
285,2,239
79,6,239
176,3,239
583,1,239
358,4,239
100,10,240
200,8,240
566,7,240
320,9,240
514,10,240
540,4,241
277,7,241
408,2,242
127,8,242
560,2,242
193,10,243
600,9,244
62,10,244
109,9,245
435,10,245
22,3,245
173,6,245
563,6,245
292,6,246
103,1,246
60,8,247
402,1,248
589,10,248
18,1,248
73,6,248
445,10,248
566,5,249
279,4,249
199,2,249
137,8,249
96,2,249
590,5,250
271,3,250
63,4,250
369,3,251
289,3,251
604,8,251
597,5,251
459,3,252
229,4,252
265,8,252
540,9,253
40,7,253
94,10,253
451,1,253
204,9,253
408,9,254
509,7,255
85,10,255
145,8,255
233,6,255
97,10,256
539,2,256
245,2,256
234,3,256
15,7,257
591,9,257
18,4,257
235,1,258
131,4,258
381,1,258
469,2,258
292,7,258
172,1,259
350,6,259
314,9,259
321,2,260
581,10,260
50,7,261
56,8,261
3,7,262
116,9,262
5,3,263
158,4,263
462,6,263
301,5,263
566,2,264
119,9,264
592,10,264
2,1,264
481,6,264
95,7,265
468,10,266
65,4,266
373,4,266
418,8,266
387,3,267
446,1,267
24,6,267
144,10,267
389,2,267
130,10,268
348,7,268
263,8,268
607,3,269
539,3,269
142,7,269
434,4,269
468,1,269
240,6,270
492,9,270
411,5,270
562,7,270
301,5,270
137,10,271
132,5,272
55,3,272
313,10,273
498,8,273
20,2,274
500,1,274
585,6,274
578,1,274
307,6,275
553,1,276
71,9,277
249,9,277
0,2,277
558,2,277
533,8,277
253,6,278
198,8,278
604,10,278
233,10,278
408,10,279
404,2,279
114,9,279
46,6,280
484,6,280
401,4,280
507,4,280
307,4,281
84,5,281
90,1,282
51,9,282
64,10,282
7,5,282
293,4,283
238,6,283
540,1,283
210,4,283
84,10,284
374,10,284
546,2,284
134,10,284
299,8,284
108,6,285
121,7,285
203,6,285
598,1,286
69,8,286
191,6,286
506,8,287
309,8,287
304,10,287
216,4,287
177,4,288
239,8,288
326,3,288
134,10,288
106,8,288
165,9,289
299,2,289
610,1,289
524,10,289
436,1,290
456,7,290
316,3,291
335,6,291
222,9,291
221,9,292
273,5,292
141,7,292
189,8,292
262,6,293
473,5,293
13,4,293
201,1,294
293,3,295
12,1,296
231,7,296
54,10,296
257,8,296
252,9,296
241,2,297
183,2,297
611,8,297
446,6,297
308,8,298
219,2,298
136,9,298
430,5,298
191,2,299
249,2,299
372,10,299
465,6,300
373,6,301
150,5,301
414,8,302
59,1,302
93,6,302
253,8,302
79,2,303
360,6,304
358,8,305
469,10,305
323,1,305
394,9,305
116,4,306
595,1,306
21,9,306
357,4,306
176,4,306
508,6,307
310,8,307
355,9,307
454,2,308
513,9,308
459,8,308
590,9,308
202,10,309
227,1,309
328,9,309
128,4,309
529,8,310
597,4,310
60,6,310
471,7,310
540,7,310
60,9,311
596,6,311
364,7,311
420,7,312
78,5,312
216,4,313
177,9,313
273,7,314
92,5,314
104,1,314
577,3,315
45,8,316
372,5,316
66,4,316
522,4,316
594,6,316
229,1,317
19,4,317
179,7,318
447,3,318
223,8,318
182,7,318
330,9,319
533,3,319
294,7,320
460,6,320
480,3,320
102,10,321
227,9,321
611,4,321
544,8,321
70,8,322
368,9,322
410,5,322
138,8,323
371,7,323
347,3,323
131,7,324
187,7,324
3,5,324
238,7,325
577,5,325
353,6,325
465,1,325
495,7,326
178,4,327
227,4,327
407,6,328
509,8,328
99,3,328
268,5,328
568,1,329
319,9,330
236,5,330
25,10,330
429,6,331
282,9,331
450,4,332
68,3,332
247,7,332
77,9,333
373,7,334
123,4,334
278,6,334
154,9,334
16,9,335
396,1,336
48,3,336
477,1,336
199,7,336
445,9,336
133,6,337
13,9,337
369,2,337
157,6,338
237,2,339
505,10,339
115,5,339
577,9,340
346,2,341
272,8,342
98,10,342
314,10,342
90,2,342
539,2,342
358,7,343
68,6,343
445,4,343
557,5,343
581,9,344
585,6,344
516,10,344
171,1,345
488,1,346
144,3,346
335,3,347
607,8,347
235,5,348
29,1,348
543,5,348
558,8,348
472,4,348
301,7,349
219,1,350
455,8,350
192,7,351
286,4,351
387,1,351
48,3,351
92,7,352
446,6,352
476,6,353
602,1,353
179,4,353
354,5,353
204,10,353
514,2,354
488,7,354
77,2,354
312,2,354
297,3,355
218,4,356
554,2,357
315,4,357
43,8,357
44,7,357
341,5,358
329,1,358
590,6,359
513,10,359
610,1,359
346,5,360
21,10,361
121,2,361
608,1,361
28,5,361
575,4,361
318,7,362
261,10,362
164,2,362
144,10,362
455,7,362
29,7,363
501,10,363
596,8,363
145,5,363
567,2,364
480,5,364
466,5,364
94,10,364
325,10,365
330,8,365
403,2,365
394,5,366
132,5,367
31,10,367
98,10,367
62,3,367
198,4,367
193,7,368
132,10,368
77,2,368
330,4,368
436,3,369
551,4,369
533,4,369
346,10,370
584,1,370
504,5,370
600,6,371
453,3,371
598,5,371
189,9,372
312,1,373
501,10,374
436,4,374
151,6,374
246,3,374
381,2,374
180,3,375
59,7,375
385,2,375
70,9,375
212,10,375
369,9,376
214,7,377
226,3,377
545,8,377
248,3,377
41,8,378
284,6,378
427,5,378
146,4,379
553,7,379
265,7,379
338,8,379
502,1,380
476,10,380
152,10,380
265,10,380
316,10,380
206,5,381
136,8,381
592,8,382
356,1,382
106,6,382
79,8,382
570,8,383
528,2,383
107,10,383
44,6,383
13,1,384
31,5,384
162,1,384
386,10,385
591,8,385
383,10,385
199,1,385
272,7,385
411,1,386
204,4,386
513,8,386
276,7,386
18,3,386
362,7,387
176,6,387
544,5,387
92,3,387
373,8,388
108,3,388
44,10,389
508,4,389
453,7,389
75,9,389
234,9,390
503,3,390
359,2,390
246,1,390
474,10,390
396,7,391
490,7,391
33,3,391
151,3,391
304,3,391
424,7,392
33,1,392
301,3,393
141,4,393
458,10,394
246,8,394
577,10,394
227,6,394
298,9,394
59,10,395
138,8,396
293,3,396
483,5,397
528,4,397
401,8,397
130,5,398
397,8,398
483,1,399
505,4,399
503,1,399
271,4,399
392,9,399
446,3,400
459,6,400
84,2,401
17,3,402
3,4,403
212,9,403
207,7,403
343,4,403
183,2,403
43,10,404
556,5,404
44,2,404
251,5,404
250,4,405
1,6,405
490,3,406
582,4,406
260,2,407
370,5,408
168,8,408
576,5,408
174,6,408
382,5,408
266,6,409
238,7,409
534,8,410
481,3,410
316,1,410
89,5,410
93,6,410
3,9,411
265,10,411
466,9,411
84,1,411
439,5,412
575,5,412
550,6,412
52,1,413
1,5,413
231,6,413
167,6,413
420,8,414
171,1,414
108,9,414
390,7,414
291,5,414
382,8,415
86,1,416
65,4,416
225,4,416
594,9,417
433,3,417
529,8,417
465,10,418
608,9,418
426,9,419
134,8,419
30,4,420
539,1,420
382,4,421
292,1,421
277,7,421
143,8,422
187,9,422
310,3,422
344,1,422
491,2,422
113,2,423
203,6,423
533,6,423
593,8,424
177,3,424
459,10,424
199,1,424
133,3,425
438,1,426
536,5,426
460,3,426
174,9,426
209,2,426
415,3,427
466,5,427
591,6,427
26,6,427
451,1,428
100,2,428
310,3,428
440,10,429
320,4,429
274,8,429
343,3,429
361,10,429
128,8,430
516,4,431
367,7,431
573,1,432
16,8,432
427,1,432
324,1,432
592,2,432
302,8,433
377,8,433
524,6,434
568,8,434
606,8,434
189,2,434
389,10,435
516,2,435
184,4,435
424,3,435
195,7,435
86,10,436
271,8,436
305,10,436
214,9,436
212,9,437
441,8,437
102,9,437
46,8,438
62,9,438
260,10,438
444,5,438
167,3,439
92,1,439
216,4,439
435,10,439
425,4,440
192,1,441
232,3,441
203,5,441
157,8,441
271,3,442
556,6,442
533,3,442
101,2,442
545,4,443
9,5,444
527,7,444
326,2,445
427,7,445
364,10,445
296,5,446
304,1,446
466,10,446
287,9,447
74,3,447
277,7,447
163,7,447
250,10,448
368,9,448
185,10,448
353,1,449
184,8,450
345,8,450
96,3,451
573,10,451
206,2,451
412,4,452
201,6,452
253,1,452
259,9,452
228,2,452
342,6,453
18,3,453
610,6,453
132,4,454
518,4,454
331,2,454
72,8,455
604,4,455
168,3,455
73,7,456
105,3,456
222,6,456
100,9,457
484,10,457
160,3,457
590,4,458
345,8,458
448,10,458
249,9,459
52,10,460
298,5,460
573,2,460
388,7,461
442,2,461
227,9,461
151,5,461
53,10,462
453,3,462
172,2,463
352,6,463
208,6,463
128,8,463
135,6,463
347,9,464
524,10,464
603,3,465
348,7,465
318,10,465
289,1,465
193,2,465
18,7,466
134,6,466
292,8,467
202,6,467
164,2,467
514,10,467
67,2,468
388,3,468
180,5,468
174,3,468
292,9,469
1,3,469
527,6,469
47,9,469
442,2,470
362,3,470
456,7,471
474,1,471
338,9,472
478,2,472
432,4,472
312,4,472
192,5,473
55,6,473
333,10,473
48,2,473
325,9,474
56,9,474
288,8,474
535,7,475
166,2,476
480,2,477
528,10,477
80,8,477
406,3,477
354,5,478
369,9,478
193,9,478
122,2,478
232,6,478
198,10,479
430,8,479
46,2,480
104,2,481
468,4,481
449,4,482
396,2,482
595,9,482
230,7,482
295,5,482
52,9,483
105,9,484
445,6,484
357,8,484
371,10,484
387,6,485
182,2,485
384,6,485
516,6,485
346,6,485
126,1,486
129,7,487
468,1,488
288,7,488
538,2,488
435,8,489
182,5,490
132,7,490
360,6,490
213,9,490
83,1,491
171,6,492
188,10,493
81,1,493
127,4,493
306,7,493
218,6,493
78,8,494
447,7,494
88,2,494
18,8,494
255,1,494
151,3,495
279,5,495
195,4,495
575,8,495
477,7,495
61,5,496
465,3,497
143,9,497
579,6,498
490,1,499
230,1,499
409,2,499
218,7,500
127,1,500
389,2,500
611,2,500
477,7,500
282,4,501
165,10,501
321,5,502
393,7,503
286,10,503
335,7,503
161,8,504
535,7,504
286,8,504
25,4,505
333,8,505
335,5,505
424,7,506
87,4,507
578,7,507
550,8,507
216,6,507
573,10,507
340,10,508
281,7,508
375,8,508
480,3,508
596,5,508
35,10,509
431,7,509
87,2,509
482,10,509
319,6,509
153,2,510
379,3,511
360,8,512
177,3,512
538,10,512
206,7,512
64,6,512
355,7,513
360,4,513
458,8,513
442,5,514
482,7,514
505,3,514
490,6,515
362,6,515
19,6,515
362,7,516
125,7,516
137,9,516
579,4,516
455,6,517
235,10,517
216,7,518
166,5,518
22,1,518
179,4,519
233,5,519
216,6,519
288,5,519
359,5,520
501,5,520
229,3,520
73,6,521
423,10,521
203,8,521
494,5,521
374,7,522
176,8,522
179,8,522
245,9,522
505,7,522
142,10,523
33,7,523
478,5,524
584,1,525
306,4,525
548,7,525
217,9,526
338,6,526
529,1,526
538,4,527
324,3,527
430,10,528
260,7,528
452,9,529
402,3,529
447,6,529
558,6,529
84,7,530
390,2,530
343,3,530
398,8,530
377,9,531
408,4,531
163,5,531
112,8,532
457,7,532
42,7,532
388,7,532
306,6,532
201,7,533
175,6,534
27,6,534
414,8,534
57,2,535
390,4,536
292,3,536
231,3,537
521,4,537
379,8,538
82,4,538
468,1,539
193,1,540
517,8,541
491,5,541
438,3,542
17,4,543
46,4,543
388,7,544
278,9,544
282,3,544
362,8,544
412,4,545
412,4,545
170,10,545
475,1,546
588,6,546
353,8,546
116,10,547
19,3,547
333,3,547
260,5,547
334,8,548
163,10,548
17,2,549
587,2,549
511,10,549
370,7,550
419,8,550
531,6,550
530,3,551
258,10,551
534,3,552
572,5,552
273,5,552
113,6,552
424,7,552
305,6,553
